,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,playlist_year
1362,"All I Want - From ""High School Musical: The Musical: The Series""","All I Want (From ""High School Musical: The Musical: The Series"")",Olivia Rodrigo,2019-11-27,177322,78,0.376,0.0902,0.43,0.0,0.0912,-6.585,0.0328,77.599,3,2019
1363,boyfriend (with Social House),boyfriend,Ariana Grande,2019-08-02,186106,78,0.4,0.119,0.795,0.0,0.159,-3.731,0.461,190.097,4,2019
1364,Without Me,Without Me,Halsey,2018-10-04,201660,77,0.752,0.297,0.488,9.11e-06,0.0936,-7.05,0.0705,136.041,4,2019
1365,Pop Out (feat. Lil Tjay),Die A Legend,Polo G,2019-06-07,166560,77,0.772,0.15,0.639,0.0,0.0698,-7.119,0.467,168.112,4,2019
1366,Better,Suncity,Khalid,2018-10-18,229320,77,0.596,0.0765,0.552,0.334,0.104,-10.278,0.097,97.949,4,2019
1367,You Need To Calm Down,Lover,Taylor Swift,2019-08-23,171360,76,0.771,0.00929,0.671,0.0,0.0637,-5.617,0.0553,85.026,4,2019
1368,ZEZE (feat. Travis Scott & Offset),Dying to Live,Kodak Black,2018-12-14,228759,76,0.861,0.0521,0.603,0.0,0.0924,-5.788,0.176,98.043,4,2019
1369,Don't Call Me Up,Ivy To Roses (Mixtape),Mabel,2019-01-18,178480,76,0.674,0.296,0.881,3.01e-06,0.0793,-2.853,0.147,98.994,4,2019
1370,"break up with your girlfriend, i'm bored","thank u, next",Ariana Grande,2019-02-08,190440,77,0.726,0.0421,0.554,0.0,0.106,-5.29,0.0917,169.999,4,2019
1371,Truth Hurts,Cuz I Love You (Super Deluxe),Lizzo,2019-04-19,173325,76,0.715,0.11,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019
1372,China,China,Anuel AA,2019-07-19,301714,76,0.786,0.0846,0.808,0.000289,0.0822,-3.702,0.0882,105.027,4,2019
1373,Old Town Road,7 EP,Lil Nas X,2019-06-21,113000,76,0.907,0.0578,0.53,2.23e-06,0.101,-6.112,0.127,135.998,4,2019
1374,Soltera - Remix,Épico,Lunay,2019-10-25,266086,75,0.795,0.361,0.783,0.0,0.437,-4.271,0.0432,92.01,4,2019
1375,BOP,KIRK,DaBaby,2019-09-27,159714,75,0.769,0.189,0.787,0.0,0.129,-3.909,0.367,126.77,4,2019
1376,bury a friend,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,193143,75,0.905,0.74,0.389,0.162,0.106,-14.505,0.332,120.046,4,2019
1377,Pure Water (with Migos),Perfect Ten,Mustard,2019-06-28,192470,75,0.682,0.174,0.559,0.0,0.344,-5.545,0.127,202.015,4,2019
1378,Calma - Remix,Calma (Remix),Pedro Capó,2018-10-05,238200,74,0.826,0.323,0.773,0.0,0.143,-4.218,0.0524,126.899,4,2019
1379,Secreto,Secreto,Anuel AA,2019-01-15,258800,74,0.807,0.602,0.803,0.00853,0.136,-4.156,0.126,91.987,4,2019
1380,Here With Me,Here With Me,Marshmello,2019-03-08,156346,74,0.791,0.0623,0.565,0.0,0.156,-3.933,0.0439,99.961,4,2019
1381,Good as Hell,Cuz I Love You (Super Deluxe),Lizzo,2019-04-17,159735,75,0.682,0.256,0.919,0.0,0.442,-3.18,0.0875,95.982,4,2019
1382,I Don't Care (with Justin Bieber),No.6 Collaborations Project,Ed Sheeran,2019-07-12,219946,74,0.798,0.0902,0.676,0.0,0.0894,-5.041,0.0442,101.956,4,2019
1383,RITMO (Bad Boys For Life),RITMO (Bad Boys For Life),Black Eyed Peas,2019-10-12,221714,74,0.721,0.0334,0.716,0.00084,0.237,-7.037,0.0657,104.994,4,2019
1384,Swervin (feat. 6ix9ine),Hoodie SZN,A Boogie Wit da Hoodie,2018-12-21,189486,74,0.581,0.0153,0.662,0.0,0.111,-5.239,0.303,93.023,4,2019
1385,Nights Like This (feat. Ty Dolla $ign),While We Wait,Kehlani,2019-02-22,201787,74,0.61,0.367,0.725,0.0,0.154,-5.131,0.15,146.163,4,2019
1386,Bohemian Rhapsody - Remastered 2011,A Night At The Opera (Deluxe Remastered Version),Queen,1975-11-21,354320,73,0.392,0.288,0.402,0.0,0.243,-9.961,0.0536,143.883,4,2019
1387,How Do You Sleep?,How Do You Sleep?,Sam Smith,2019-07-19,202204,73,0.477,0.153,0.682,0.0,0.0763,-4.931,0.0925,110.567,5,2019
1388,Please Me,Please Me,Cardi B,2019-02-15,200889,73,0.747,0.0642,0.57,0.0,0.0832,-6.711,0.081,133.992,4,2019
1389,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",Carte Blanche,DJ Snake,2019-07-25,212500,73,0.842,0.157,0.801,4.82e-06,0.0642,-4.167,0.228,95.881,4,2019
1390,If I Can't Have You,If I Can't Have You,Shawn Mendes,2019-05-03,190800,73,0.692,0.524,0.809,0.0,0.147,-4.198,0.0602,123.911,4,2019
1391,Look Back at It,Hoodie SZN,A Boogie Wit da Hoodie,2018-12-21,179449,72,0.791,0.407,0.587,0.0,0.148,-5.075,0.0413,96.057,4,2019
1392,Beautiful People (feat. Khalid),No.6 Collaborations Project,Ed Sheeran,2019-07-12,197866,72,0.64,0.124,0.647,0.0,0.0801,-8.114,0.186,92.979,4,2019
1393,Otro Trago,Sueños,Sech,2019-04-19,225933,72,0.746,0.136,0.7,0.000159,0.11,-4.669,0.341,176.044,4,2019
1394,Follow God,JESUS IS KING,Kanye West,2019-10-25,104591,72,0.529,0.000248,0.9,1.21e-05,0.0426,-3.503,0.418,180.291,4,2019
1395,Grace,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,185657,72,0.722,0.435,0.565,0.0,0.165,-5.848,0.0335,104.483,4,2019
1396,Suge,Baby On Baby,DaBaby,2019-03-01,163320,72,0.876,0.0608,0.662,0.0,0.127,-6.482,0.426,75.445,4,2019
1397,Money,Money,Cardi B,2018-10-23,183527,72,0.95,0.00534,0.59,0.0,0.11,-6.508,0.29,130.003,4,2019
1398,So Am I,Heaven & Hell,Ava Max,2020-09-18,183026,72,0.681,0.0748,0.657,0.0,0.353,-4.671,0.0432,130.089,4,2019
1399,Recairei - Ao Vivo,Piseiro 2020 Ao Vivo,Os Barões Da Pisadinha,2020-10-15,166837,57,0.582,0.449,0.937,0.0,0.684,-2.118,0.0858,168.096,4,2020
1400,Blinding Lights,After Hours,The Weeknd,2020-03-20,200040,90,0.514,0.00146,0.73,9.54e-05,0.0897,-5.934,0.0598,171.005,4,2020
1401,Letícia,O Original,Zé Vaqueiro,2020-10-01,167683,57,0.615,0.622,0.907,0.0,0.0913,-1.873,0.128,152.093,4,2020
1402,Watermelon Sugar,Fine Line,Harry Styles,2019-12-13,174000,89,0.548,0.122,0.816,0.0,0.335,-4.209,0.0465,95.39,4,2020
1403,Dynamite,BE,BTS,2020-11-20,199053,86,0.746,0.0112,0.765,0.0,0.0936,-4.41,0.0993,114.044,4,2020
1404,positions,Positions,Ariana Grande,2020-10-30,172324,84,0.737,0.468,0.802,0.0,0.0931,-4.771,0.0878,144.015,4,2020
1405,Don't Start Now,Future Nostalgia,Dua Lipa,2020-03-27,183290,80,0.793,0.0123,0.793,0.0,0.0951,-4.521,0.083,123.95,4,2020
1406,The Box,Please Excuse Me for Being Antisocial,Roddy Ricch,2019-12-06,196652,80,0.896,0.104,0.586,0.0,0.79,-6.687,0.0559,116.971,4,2020
1407,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,2020-08-07,187541,80,0.935,0.0194,0.454,0.0,0.0824,-7.509,0.375,133.073,4,2020
1408,ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,2020-04-17,181733,80,0.746,0.247,0.69,0.0,0.101,-7.956,0.164,89.977,4,2020
1409,Say So,Hot Pink,Doja Cat,2019-11-07,237893,79,0.787,0.264,0.673,3.35e-06,0.0904,-4.583,0.159,110.962,4,2020
1410,BICHOTA,BICHOTA,KAROL G,2020-10-23,178946,76,0.863,0.212,0.666,0.000493,0.103,-4.158,0.152,163.908,4,2020
1411,Dance Monkey,Welcome To The Madhouse (Deluxe),Tones And I,2021-07-16,209438,76,0.824,0.69,0.587,0.000105,0.149,-6.401,0.0937,98.029,4,2020
1412,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,Churrasquinho Menos É Mais (Ao Vivo),Grupo Menos É Mais,2020-04-23,521088,73,0.437,0.603,0.798,0.0,0.552,-3.928,0.0792,157.828,4,2020
1413,Life Is Good (feat. Drake),High Off Life,Future,2020-05-15,237918,71,0.795,0.067,0.574,0.0,0.15,-6.903,0.487,142.053,4,2020
1414,Savage,Suga,Megan Thee Stallion,2020-03-06,155497,70,0.843,0.0252,0.741,0.0,0.096,-5.609,0.334,168.983,4,2020
1415,777-666,Máquina do Tempo,Matuê,2020-09-10,164000,70,0.544,0.0534,0.802,0.0,0.139,-4.534,0.326,179.924,4,2020
1416,Boss Bitch,Boss Bitch,Doja Cat,2020-01-23,134239,78,0.707,0.127,0.955,0.0,0.202,-4.593,0.222,125.989,4,2020
1417,Toosie Slide,Dark Lane Demo Tapes,Drake,2020-05-01,247058,69,0.83,0.289,0.49,3.04e-06,0.113,-8.82,0.209,81.604,4,2020
1418,Yummy,Changes,Justin Bieber,2020-02-14,208520,69,0.676,0.345,0.506,0.0,0.118,-6.652,0.0958,145.842,4,2020
1419,Briga Feia - Ao Vivo,Ao Vivo No Ibirapuera,Henrique & Juliano,2020-05-15,194580,68,0.589,0.108,0.846,0.0,0.93,-5.501,0.0616,167.987,4,2020
1420,Graveto - Ao Vivo,Graveto (Ao Vivo),Marília Mendonça,2020-01-10,170877,68,0.714,0.292,0.632,0.0,0.812,-5.1,0.0312,93.052,4,2020
1421,Amor de Fim de Noite,Celebridade,Orochi,2020-03-27,221142,67,0.473,0.842,0.427,0.0,0.0839,-9.693,0.066,138.655,4,2020
1422,Break My Heart,Break My Heart,Dua Lipa,2020-03-25,221820,67,0.73,0.167,0.729,1.39e-06,0.349,-3.434,0.0886,113.012,4,2020
1423,Tap In,Tap In,Saweetie,2020-06-17,139413,67,0.954,0.00576,0.696,0.000498,0.0754,-7.117,0.204,100.036,4,2020
1424,Ô Moça,Ô Moça,MC Zaquin,2020-12-21,180923,67,0.84,0.481,0.495,0.0,0.0853,-5.155,0.0797,130.041,4,2020
1425,Facas - Ao Vivo,Facas (Ao Vivo),Diego & Victor Hugo,2020-10-15,196379,66,0.443,0.615,0.509,0.0,0.472,-5.995,0.0536,160.984,4,2020
1426,Liberdade Provisória - Live - Ibirapuera / 2019,Ao Vivo No Ibirapuera,Henrique & Juliano,2020-05-15,186379,67,0.679,0.674,0.659,0.0,0.948,-6.039,0.0497,108.221,4,2020
1427,Eu não sou de me entregar,Abre Alas,Ferrugem,2020-11-27,187053,66,0.634,0.388,0.627,0.0,0.328,-6.804,0.0321,145.821,4,2020
1428,menina solta,menina solta,GIULIA BE,2019-08-23,150026,66,0.632,0.331,0.559,0.0,0.16,-6.74,0.0794,91.81,4,2020
1429,Supera - Ao Vivo,"Todos Os Cantos, Vol. 3 (Ao Vivo)",Marília Mendonça,2019-08-16,147748,66,0.665,0.0604,0.743,0.0,0.959,-4.434,0.0567,131.573,4,2020
1430,Bola Rebola,Bola Rebola,Tropkillaz,2019-02-22,193440,65,0.834,0.22,0.777,0.00609,0.335,-4.538,0.0593,129.984,4,2020
1431,All I Want - Love That Lasts Mix,All I Want (Love That Lasts Mix),Olivia Rodrigo,2020-05-22,175388,65,0.362,0.488,0.448,0.0,0.154,-6.12,0.0872,76.692,4,2020
1432,Coração Na Cama - Ao Vivo,"No Pelo 3, Pt. 1 (Ao Vivo)",Hugo & Guilherme,2020-11-13,173226,64,0.764,0.663,0.794,0.0,0.34,-4.096,0.0589,110.013,4,2020
1433,Investe Em Mim,Investe Em Mim,Jonas Esticado,2019-12-13,186533,64,0.632,0.317,0.953,0.0,0.125,-1.283,0.0325,160.061,4,2020
1434,Tudo Aconteceu,Tudo Aconteceu,MC Du Black,2020-02-07,155124,64,0.579,0.86,0.346,2.02e-06,0.0945,-13.975,0.368,102.374,5,2020
1435,Vai Me Dando Corda - Ao Vivo,Churrasquinho Menos É Mais (Ao Vivo),Grupo Menos É Mais,2020-04-23,268597,64,0.567,0.651,0.779,0.0,0.914,-4.464,0.152,92.384,4,2020
1436,Volta Por Baixo - Ao Vivo,Ao Vivo No Ibirapuera,Henrique & Juliano,2020-05-15,192632,65,0.532,0.386,0.769,0.0,0.942,-5.899,0.0501,123.413,4,2020
1437,Nem Doeu - Ao Vivo,10 Anos Na Praia (Ao Vivo),Matheus & Kauan,2020-05-29,173503,64,0.591,0.145,0.887,0.0,0.23,-7.909,0.236,159.854,4,2020
1438,Radar,Affair,Gloria Groove,2020-12-01,182448,64,0.508,0.0337,0.749,0.0,0.327,-3.496,0.202,97.896,4,2020
1439,Desce Pro Play (PA PA PA),Desce Pro Play (PA PA PA),ZAAC,2020-06-26,168507,64,0.935,0.0769,0.71,1.92e-06,0.173,-5.085,0.158,100.009,4,2020
1440,Deixa de Onda (Porra Nenhuma),Deixa de Onda (Porra Nenhuma),DENNIS,2021-01-21,184999,63,0.815,0.29,0.69,0.0,0.312,-4.622,0.0469,135.036,4,2020
1441,Eu Tenho Medo,O Original,Zé Vaqueiro,2020-10-01,216835,63,0.597,0.623,0.895,0.0,0.2,-2.117,0.0384,150.003,4,2020
1442,Tá Rocheda,As Melhores 2018,Os Barões Da Pisadinha,2019-09-26,203075,63,0.775,0.589,0.886,7.71e-06,0.0991,-6.68,0.0476,172.013,4,2020
1443,Ilusão (Cracolândia),Ilusão (Cracolândia),MC Hariel,2020-11-13,324000,63,0.628,0.112,0.624,0.0,0.197,-7.968,0.254,159.646,4,2020
1444,Deve ser horrível dormir sem mim,Deve ser horrível dormir sem mim,Manu Gavassi,2020-08-21,155052,63,0.698,0.0134,0.722,1.03e-05,0.115,-6.571,0.146,126.739,5,2020
1445,Acaso,Piseiro Atualizado,Vitor Fernandes,2020-07-28,200890,63,0.599,0.279,0.882,0.00156,0.309,-3.123,0.04,156.015,4,2020
1446,A Gente Fez Amor - Ao Vivo,O Embaixador in Cariri (Ao Vivo),Gusttavo Lima,2019-12-05,237516,63,0.794,0.366,0.937,4.15e-06,0.962,-2.44,0.0336,134.012,4,2020
1447,S de Saudade,S de Saudade,Luíza & Maurílio,2019-10-25,174863,62,0.714,0.621,0.712,0.0,0.127,-4.403,0.0545,123.804,4,2020
1448,Me Gusta (with Cardi B & Myke Towers),Me Gusta (with Cardi B & Myke Towers),Anitta,2020-09-18,180788,62,0.91,0.448,0.604,0.0,0.0863,-4.392,0.082,110.075,4,2020
1449,BRABA,BRABA,Luísa Sonza,2020-03-18,129782,62,0.811,0.181,0.689,2.55e-05,0.0784,-5.113,0.0615,144.015,4,2020
1450,inesquecível,inesquecível,GIULIA BE,2020-10-09,186519,62,0.671,0.0716,0.773,0.0,0.122,-5.479,0.0916,99.942,4,2020
1451,Pipa Voada (feat. Emicida),Tão Real,Rashid,2020-01-22,185333,61,0.758,0.489,0.732,0.0,0.13,-5.511,0.051,90.038,4,2020
1452,Cheirosa - Ao Vivo,Cheirosa (Ao Vivo),Jorge & Mateus,2019-10-11,181930,61,0.528,0.24,0.87,0.0,0.333,-3.123,0.0851,152.37,4,2020
1453,Combatchy (feat. MC Rebecca),Combatchy (feat. MC Rebecca),Anitta,2019-11-20,157600,62,0.826,0.383,0.73,0.000374,0.0197,-3.032,0.0809,150.134,4,2020
1454,Foi Pá Pum,Debaixo Do Meu Telhado,Simone & Simaria,2020-11-27,183413,61,0.627,0.378,0.818,0.0,0.246,-3.086,0.103,161.857,4,2020
1455,MODO TURBO,MODO TURBO,Luísa Sonza,2020-12-21,150259,61,0.655,0.334,0.726,3.13e-06,0.232,-7.628,0.0796,160.064,4,2020
1456,Pulei na Piscina - Ao Vivo,Pulei na Piscina (Ao Vivo),Guilherme & Benuto,2020-08-21,181846,61,0.652,0.449,0.773,0.0,0.166,-5.203,0.128,113.788,4,2020
1457,Viva Voz - Ao Vivo Em São Paulo / 2019,Livre (Ao Vivo / Deluxe),Lauana Prado,2021-04-28,164407,61,0.743,0.0515,0.849,0.0,0.506,-3.638,0.0282,128.034,4,2020
1458,SENTADÃO,SENTADÃO,PEDRO SAMPAIO,2019-11-22,143448,61,0.68,0.178,0.869,0.0,0.223,-1.94,0.0589,173.997,4,2020
1459,Meu Mel,O Original,Zé Vaqueiro,2020-10-01,163587,61,0.565,0.578,0.873,1.04e-06,0.123,-2.193,0.0359,150.17,4,2020
1460,Balão,Celebridade,Orochi,2020-03-27,253333,61,0.664,0.161,0.572,0.0,0.181,-6.197,0.169,116.863,4,2020
1461,Rainha da Favela,Rainha da Favela,LUDMILLA,2020-11-12,160904,60,0.867,0.23,0.67,0.00468,0.0889,-3.839,0.0438,135.064,4,2020
1462,Nêga,A Nova Cara das Vaquejadas,Tarcísio do Acordeon,2020-06-02,258220,60,0.636,0.677,0.706,0.0,0.286,-4.87,0.0467,76.061,4,2020
1463,Tijolão - Ao Vivo,Tijolão (ao Vivo),Jorge & Mateus,2019-05-24,175219,60,0.637,0.469,0.877,0.0,0.343,-3.68,0.198,118.889,4,2020
1464,Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,2019-09-13,176218,60,0.785,0.0149,0.721,0.00432,0.285,-5.457,0.0506,121.962,4,2020
1465,TOMA,TOMA,Luísa Sonza,2020-07-31,129654,60,0.762,0.0999,0.597,0.0,0.19,-5.306,0.282,75.063,4,2020
1466,Café e Amor - Ao Vivo,Café e Amor (Ao Vivo),Gusttavo Lima,2020-10-08,206146,59,0.6,0.393,0.75,0.0,0.0916,-3.482,0.0448,145.919,4,2020
1467,Áudio - Ao Vivo em Brasília,Diego & Victor Hugo Ao Vivo em Brasília - EP1,Diego & Victor Hugo,2019-03-22,190244,59,0.605,0.515,0.812,0.0,0.419,-4.699,0.0403,110.081,4,2020
1468,Surtada - Remix Brega Funk,Surtada (Remix Brega Funk),Dadá Boladão,2019-09-25,152783,59,0.832,0.249,0.55,8.17e-06,0.182,-7.026,0.0587,154.064,4,2020
1469,Meu Pedaço de Pecado,Eu Tenho a Senha,João Gomes,2021-06-01,157175,72,0.668,0.369,0.887,1.39e-06,0.257,-4.404,0.0564,151.92,4,2021
1470,Blinding Lights,After Hours,The Weeknd,2020-03-20,200040,90,0.514,0.00146,0.73,9.54e-05,0.0897,-5.934,0.0598,171.005,4,2021
1471,Sweater Weather,I Love You.,The Neighbourhood,2013-04-19,240400,90,0.612,0.0495,0.807,0.0177,0.101,-2.81,0.0336,124.053,4,2021
1472,Watermelon Sugar,Fine Line,Harry Styles,2019-12-13,174000,89,0.548,0.122,0.816,0.0,0.335,-4.209,0.0465,95.39,4,2021
1473,Heat Waves,Dreamland (+ Bonus Levels),Glass Animals,2020-08-06,238805,89,0.761,0.44,0.525,6.7e-06,0.0921,-6.9,0.0944,80.87,4,2021
1474,Woman,Planet Her,Doja Cat,2021-06-25,172626,89,0.824,0.0888,0.764,0.00294,0.117,-4.175,0.0854,107.998,4,2021
1475,Bad Habits,=,Ed Sheeran,2021-10-29,230746,89,0.807,0.0451,0.893,2.79e-05,0.366,-3.745,0.0347,126.011,4,2021
1476,traitor,SOUR,Olivia Rodrigo,2021-05-21,229226,89,0.38,0.691,0.339,0.0,0.12,-7.885,0.0338,100.607,4,2021
1477,Happier Than Ever,Happier Than Ever,Billie Eilish,2021-07-30,298899,88,0.332,0.767,0.225,0.00349,0.128,-8.697,0.0348,81.055,3,2021
1478,Yonaguni,Yonaguni,Bad Bunny,2021-06-04,206710,87,0.644,0.276,0.648,0.0,0.135,-4.601,0.118,179.951,4,2021
1479,Atlantis,Tell Me It's Real (Expanded Edition),Seafret,2016-01-29,229173,87,0.4,0.0529,0.479,2.14e-06,0.115,-7.989,0.0308,166.159,4,2021
1480,Save Your Tears,After Hours,The Weeknd,2020-03-20,215626,88,0.68,0.0212,0.826,1.24e-05,0.543,-5.487,0.0309,118.051,4,2021
1481,abcdefu,abcdefu,GAYLE,2021-08-13,168601,86,0.695,0.299,0.54,0.0,0.367,-5.692,0.0493,121.932,4,2021
1482,STAY (with Justin Bieber),F*CK LOVE 3: OVER YOU,The Kid LAROI,2021-07-23,141805,86,0.591,0.0383,0.764,0.0,0.103,-5.484,0.0483,169.928,4,2021
1483,Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,86,0.501,0.751,0.405,0.0,0.105,-5.679,0.0319,109.891,4,2021
1484,Peaches (feat. Daniel Caesar & Giveon),Justice,Justin Bieber,2021-03-19,198081,86,0.677,0.321,0.696,0.0,0.42,-6.181,0.119,90.03,4,2021
1485,good 4 u,SOUR,Olivia Rodrigo,2021-05-21,178146,88,0.563,0.335,0.664,0.0,0.0849,-5.044,0.154,166.928,4,2021
1486,Beggin',Chosen,Måneskin,2017-12-08,211560,86,0.714,0.127,0.8,0.0,0.359,-4.808,0.0504,134.002,4,2021
1487,Dynamite,BE,BTS,2020-11-20,199053,86,0.746,0.0112,0.765,0.0,0.0936,-4.41,0.0993,114.044,4,2021
1488,Envolver,Envolver,Anitta,2021-11-11,193805,85,0.812,0.152,0.736,0.00254,0.0914,-5.421,0.0833,91.993,4,2021
1489,positions,Positions,Ariana Grande,2020-10-30,172324,84,0.737,0.468,0.802,0.0,0.0931,-4.771,0.0878,144.015,4,2021
1490,Levitating (feat. DaBaby),Future Nostalgia,Dua Lipa,2020-03-27,203064,84,0.702,0.00883,0.825,0.0,0.0674,-3.787,0.0601,102.977,4,2021
1491,Need to Know,Planet Her,Doja Cat,2021-06-25,210560,84,0.664,0.304,0.609,0.0,0.0926,-6.509,0.0707,130.041,4,2021
1492,Knife Talk (with 21 Savage ft. Project Pat),Certified Lover Boy,Drake,2021-09-03,242965,84,0.849,0.0635,0.424,0.0,0.0834,-9.579,0.324,145.887,4,2021
1493,Easy On Me,Easy On Me,Adele,2021-10-14,224694,84,0.604,0.578,0.366,0.0,0.133,-7.519,0.0282,141.981,4,2021
1494,Leave The Door Open,An Evening With Silk Sonic,Bruno Mars,2021-11-11,242096,84,0.586,0.182,0.616,0.0,0.0927,-7.964,0.0324,148.088,4,2021
1495,deja vu,SOUR,Olivia Rodrigo,2021-05-21,215506,87,0.442,0.584,0.612,5.7e-06,0.37,-7.222,0.112,180.917,4,2021
1496,Heartbreak Anniversary,TAKE TIME,Giveon,2020-03-27,198370,83,0.449,0.524,0.465,1.02e-06,0.303,-8.964,0.0791,89.087,3,2021
1497,Wants and Needs (feat. Lil Baby),Scary Hours 2,Drake,2021-03-05,192956,83,0.578,0.0618,0.449,2.17e-06,0.119,-6.349,0.286,136.006,4,2021
1498,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,613026,83,0.631,0.274,0.518,0.0,0.088,-8.771,0.0303,93.023,4,2021
1499,Mood (feat. iann dior),El Dorado,24kGoldn,2021-03-26,140533,83,0.701,0.174,0.716,0.0,0.324,-3.671,0.0361,91.007,4,2021
1500,I WANNA BE YOUR SLAVE,Teatro d'ira - Vol. I,Måneskin,2021-03-19,173346,83,0.75,0.00165,0.608,0.0,0.178,-4.008,0.0387,132.507,4,2021
1501,you broke me first,you broke me first,Tate McRae,2020-04-17,169265,83,0.667,0.785,0.373,0.0,0.0906,-9.389,0.05,124.148,4,2021
1502,The Business,The Business,Tiësto,2020-09-16,164000,82,0.798,0.414,0.62,0.0192,0.112,-7.079,0.232,120.031,4,2021
1503,telepatía,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,2020-12-04,160191,82,0.653,0.112,0.524,0.0,0.203,-9.016,0.0502,83.97,4,2021
1504,drivers license,SOUR,Olivia Rodrigo,2021-05-21,242013,87,0.561,0.768,0.431,1.42e-05,0.106,-8.81,0.0578,143.875,4,2021
1505,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Riton,2021-01-15,169153,82,0.824,0.0076,0.862,0.000132,0.303,-3.424,0.126,122.98,4,2021
1506,Streets,Hot Pink,Doja Cat,2019-11-07,226986,82,0.749,0.21,0.463,0.0382,0.338,-8.433,0.0842,90.035,4,2021
1507,LA NOCHE DE ANOCHE,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,2020-11-27,203200,82,0.856,0.0303,0.618,0.0,0.0866,-4.892,0.286,81.993,4,2021
1508,MONTERO (Call Me By Your Name),MONTERO,Lil Nas X,2021-09-17,137704,82,0.593,0.293,0.503,0.0,0.405,-6.725,0.22,178.781,4,2021
1509,Butter,Proof,BTS,2022-06-10,164952,82,0.759,0.00323,0.459,0.0,0.0788,-5.187,0.0948,109.997,4,2021
1510,Good Days,Good Days,SZA,2020-12-25,279204,81,0.436,0.499,0.655,8.1e-06,0.688,-8.37,0.0583,121.002,4,2021
1511,RAPSTAR,Hall of Fame,Polo G,2021-06-11,165925,81,0.789,0.41,0.536,0.0,0.129,-6.862,0.242,81.039,4,2021
1512,Meet Me At Our Spot,THE ANXIETY,THE ANXIETY,2020-03-13,162680,81,0.773,0.0153,0.47,0.000193,0.0851,-7.93,0.0299,94.995,4,2021
1513,Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),Doja Cat,2021-04-09,208866,82,0.762,0.235,0.701,0.000158,0.123,-3.541,0.0286,110.968,4,2021
1514,Calling My Phone,Destined 2 Win,Lil Tjay,2021-04-02,205458,81,0.907,0.451,0.393,1.35e-06,0.135,-7.636,0.0539,104.949,4,2021
1515,Don't Start Now,Future Nostalgia,Dua Lipa,2020-03-27,183290,80,0.793,0.0123,0.793,0.0,0.0951,-4.521,0.083,123.95,4,2021
1516,INDUSTRY BABY (feat. Jack Harlow),MONTERO,Lil Nas X,2021-09-17,212352,81,0.741,0.0221,0.691,0.0,0.0476,-7.395,0.0672,150.087,4,2021
1517,34+35,Positions,Ariana Grande,2020-10-30,173710,80,0.83,0.237,0.585,0.0,0.248,-6.476,0.094,109.978,4,2021
1518,Vai Lá Em Casa Hoje,Vai Lá Em Casa Hoje,George Henrique & Rodrigo,2021-10-22,191523,80,0.456,0.519,0.84,0.0,0.96,-3.637,0.283,157.612,4,2021
1519,Molhando o Volante,Molhando o Volante,Jorge & Mateus,2021-12-10,162538,80,0.772,0.707,0.647,0.0,0.113,-5.404,0.0758,130.183,5,2021
1520,DÁKITI,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,2020-11-27,205090,80,0.731,0.401,0.573,5.22e-05,0.113,-10.059,0.0544,109.928,4,2021
1521,WITHOUT YOU,F*CK LOVE (SAVAGE),The Kid LAROI,2020-11-06,161384,79,0.662,0.213,0.413,0.0,0.134,-7.357,0.0299,93.005,4,2021
1522,Astronaut In The Ocean,Astronaut In The Ocean,Masked Wolf,2021-01-06,132780,79,0.778,0.175,0.695,0.0,0.15,-6.865,0.0913,149.996,4,2021
1523,m y . l i f e (with 21 Savage & Morray),The Off-Season,J. Cole,2021-05-14,218801,78,0.597,0.0622,0.587,0.0,0.214,-7.026,0.137,140.021,4,2021
1524,Qué Más Pues?,JOSE,J Balvin,2021-09-10,217360,78,0.903,0.0272,0.817,0.000311,0.242,-3.972,0.095,102.014,4,2021
1525,Esqueça-Me Se For Capaz,Festa das Patroas 35%,Marília Mendonça,2021-10-14,169058,77,0.799,0.276,0.685,0.0,0.13,-5.366,0.0725,122.013,4,2021
1526,Todo De Ti,VICE VERSA,Rauw Alejandro,2021-12-10,199604,77,0.78,0.302,0.719,0.000196,0.0931,-3.613,0.0506,127.962,4,2021
